id,sx,sy,tx,ty,dup,data,dir,region
3893,42,1,42,2,0,0,1,1
3894,41,1,42,2,0,1620,1,1
3895,40,1,42,2,0,0,1,1
3896,39,1,42,2,0,1634,1,1
3897,38,1,42,2,0,0,1,1
3898,37,1,42,2,0,0,1,1
3899,36,1,42,2,0,0,1,1
3900,42,2,8,3,0,28,0,1
3901,42,2,7,3,0,0,0,1
3902,42,2,12,3,0,14,0,1
3903,42,2,15,3,0,0,0,1
3904,42,2,4,3,0,0,0,1
3905,42,2,5,3,0,0,0,1
3906,42,2,14,3,0,0,0,1
3907,42,2,1,3,0,0,0,1
3908,42,2,0,3,0,42,0,1
3909,42,2,3,3,0,0,0,1
3910,42,2,16,3,0,0,0,1
3911,42,2,11,3,0,0,0,1
3912,42,2,2,3,0,14,0,1
3913,42,2,13,3,0,0,0,1
3914,42,2,6,3,0,0,0,1
3915,42,2,9,3,0,14,0,1
3916,42,2,10,3,0,0,0,1
3917,42,2,17,3,0,0,0,1
3918,17,1,14,2,0,0,1,1
3919,16,1,14,2,0,1648,1,1
3920,15,1,14,2,0,0,1,1
3921,14,1,14,2,0,1620,1,1
3922,13,1,14,2,0,0,1,1
3923,12,1,14,2,0,0,1,1
3924,11,1,14,2,0,0,1,1
3925,10,1,14,2,0,0,1,1
3926,9,1,14,2,0,1634,1,1
3927,8,1,14,2,0,0,1,1
3928,7,1,14,2,0,0,1,1
3929,6,1,14,2,0,1634,1,1
3930,5,1,14,2,0,0,1,1
3931,4,1,14,2,0,0,1,1
3932,0,1,14,2,0,1620,1,1
3933,3,1,14,2,0,0,1,1
3934,2,1,14,2,0,1634,1,1
3935,1,1,14,2,0,0,1,1
3936,14,2,33,3,0,1564,0,1
3937,14,2,22,3,0,1620,0,1
3938,14,2,23,3,0,0,0,1
3939,14,2,20,3,0,0,0,1
3940,14,2,19,3,0,1564,0,1
3941,14,2,24,3,0,1564,0,1
3942,14,2,21,3,0,0,0,1
3943,14,2,34,3,0,0,0,1
3944,14,2,29,3,0,0,0,1
3945,14,2,32,3,0,0,0,1
3946,14,2,31,3,0,0,0,1
3947,14,2,18,3,0,0,0,1
3948,14,2,27,3,0,3128,0,1
3949,14,2,28,3,0,0,0,1
3950,14,2,35,3,0,0,0,1
3951,14,2,26,3,0,1578,0,1
3952,14,2,25,3,0,0,0,1
3953,14,2,30,3,0,1578,0,1
3954,798,0,45,1,0,112,0,1
3955,69,0,4,1,0,1662,0,1
3956,59,0,3,1,0,0,0,1
3957,1277,0,71,1,0,0,0,1
3958,834,0,47,1,0,1662,1,1
3959,835,0,47,1,0,0,1,1
3960,836,0,47,1,0,0,1,1
3961,837,0,47,1,0,1662,1,1
3962,838,0,47,1,0,0,1,1
3963,839,0,47,1,0,1662,1,1
3964,840,0,47,1,0,1662,1,1
3965,841,0,47,1,0,1662,1,1
3966,842,0,47,1,0,0,1,1
3967,843,0,47,1,0,0,1,1
3968,844,0,47,1,0,1662,1,1
3969,845,0,47,1,0,1662,1,1
3970,846,0,47,1,0,1662,1,1
3971,847,0,47,1,0,1662,1,1
3972,848,0,47,1,0,1662,1,1
3973,849,0,47,1,0,0,1,1
3974,850,0,47,1,0,0,1,1
3975,851,0,47,1,0,0,1,1
3976,47,1,37,2,0,84,0,1
3977,47,1,38,2,0,56,0,1
3978,47,1,39,2,0,42,0,1
3979,47,1,40,2,0,42,0,1
3980,47,1,41,2,0,56,0,1
3981,47,1,42,2,0,14,0,1
3982,47,1,43,2,0,56,0,1
3983,47,1,44,2,0,42,0,1
3984,47,1,36,2,0,14,0,1
3985,47,1,45,2,0,70,0,1
3986,47,1,46,2,0,42,0,1
3987,47,1,47,2,0,28,0,1
3988,47,1,48,2,0,42,0,1
3989,47,1,49,2,0,42,0,1
3990,47,1,50,2,0,0,0,1
3991,47,1,51,2,0,14,0,1
3992,47,1,52,2,0,14,0,1
3993,47,1,53,2,0,42,0,1
3994,250,0,14,1,0,3212,0,1
3995,217,0,12,1,0,1662,0,1
3996,86,0,5,1,0,0,0,1
3997,1235,0,69,1,0,0,0,1
3998,139,0,7,1,0,0,0,1
3999,290,0,16,1,0,3212,0,1
4000,102,0,5,1,0,0,0,1
4001,723,0,40,1,0,0,0,1
4002,676,0,38,1,0,0,0,1
4003,484,0,27,1,0,0,0,1
4004,291,0,16,1,0,0,0,1
4005,457,0,25,1,0,0,0,1
4006,1155,0,65,1,0,0,0,1
4007,549,0,30,1,0,0,0,1
4008,349,0,19,1,0,0,0,1
4009,1234,0,69,1,0,0,0,1
4010,83,0,4,1,0,0,0,1
4011,48,0,2,1,0,3212,0,1
4012,628,0,35,1,0,0,0,1
4013,286,0,16,1,0,0,0,1
4014,979,0,55,1,0,0,0,1
4015,707,0,39,1,0,112,0,1
4016,1276,0,71,1,0,0,0,1
4017,75,0,4,1,0,0,0,1
4018,1174,0,66,1,0,0,0,1
4019,368,0,20,1,0,112,0,1
4020,25,0,1,1,0,0,0,1
4021,1171,0,66,1,0,0,0,1
4022,42,2,17,3,0,1592,1,1
4023,8,2,17,3,0,0,1,1
4024,4,2,17,3,0,14,1,1
4025,20,2,17,3,0,0,1,1
4026,56,2,17,3,0,0,1,1
4027,26,2,17,3,0,0,1,1
4028,40,2,17,3,0,0,1,1
4029,6,2,17,3,0,0,1,1
4030,2,2,17,3,0,0,1,1
4031,22,2,17,3,0,0,1,1
4032,58,2,17,3,0,0,1,1
4033,62,2,17,3,0,0,1,1
4034,44,2,17,3,0,0,1,1
4035,19,2,17,3,0,0,1,1
4036,38,2,17,3,0,1592,1,1
4037,24,2,17,3,0,0,1,1
4038,60,2,17,3,0,0,1,1
4039,0,2,17,3,0,14,1,1
4040,3,2,17,3,0,14,1,1
4041,43,2,17,3,0,1578,1,1
4042,18,2,17,3,0,0,1,1
4043,54,2,17,3,0,0,1,1
4044,23,2,17,3,0,0,1,1
4045,57,2,17,3,0,0,1,1
4046,1,2,17,3,0,0,1,1
4047,36,2,17,3,0,0,1,1
4048,7,2,17,3,0,0,1,1
4049,37,2,17,3,0,1592,1,1
4050,25,2,17,3,0,1592,1,1
4051,59,2,17,3,0,0,1,1
4052,39,2,17,3,0,0,1,1
4053,41,2,17,3,0,0,1,1
4054,5,2,17,3,0,0,1,1
4055,61,2,17,3,0,0,1,1
4056,21,2,17,3,0,0,1,1
4057,55,2,17,3,0,0,1,1
4058,44,2,11,3,0,0,1,1
4059,19,2,11,3,0,0,1,1
4060,38,2,11,3,0,1564,1,1
4061,22,2,11,3,0,0,1,1
4062,58,2,11,3,0,0,1,1
4063,62,2,11,3,0,0,1,1
4064,42,2,11,3,0,1564,1,1
4065,8,2,11,3,0,14,1,1
4066,4,2,11,3,0,28,1,1
4067,24,2,11,3,0,0,1,1
4068,60,2,11,3,0,0,1,1
4069,0,2,11,3,0,28,1,1
4070,40,2,11,3,0,1564,1,1
4071,6,2,11,3,0,28,1,1
4072,2,2,11,3,0,14,1,1
4073,20,2,11,3,0,0,1,1
4074,56,2,11,3,0,0,1,1
4075,26,2,11,3,0,0,1,1
4076,1,2,11,3,0,0,1,1
4077,41,2,11,3,0,1564,1,1
4078,7,2,11,3,0,14,1,1
4079,37,2,11,3,0,1564,1,1
4080,25,2,11,3,0,0,1,1
4081,59,2,11,3,0,0,1,1
4082,39,2,11,3,0,0,1,1
4083,43,2,11,3,0,0,1,1
4084,5,2,11,3,0,14,1,1
4085,61,2,11,3,0,0,1,1
4086,21,2,11,3,0,0,1,1
4087,55,2,11,3,0,0,1,1
4088,3,2,11,3,0,14,1,1
4089,36,2,11,3,0,0,1,1
4090,18,2,11,3,0,0,1,1
4091,54,2,11,3,0,0,1,1
4092,23,2,11,3,0,0,1,1
4093,57,2,11,3,0,0,1,1
4094,48,2,23,3,0,1578,1,1
4095,15,2,23,3,0,14,1,1
4096,11,2,23,3,0,0,1,1
4097,33,2,23,3,0,0,1,1
4098,68,2,23,3,0,0,1,1
4099,9,2,23,3,0,0,1,1
4100,52,2,23,3,0,0,1,1
4101,28,2,23,3,0,0,1,1
4102,46,2,23,3,0,0,1,1
4103,29,2,23,3,0,0,1,1
4104,64,2,23,3,0,0,1,1
4105,35,2,23,3,0,0,1,1
4106,50,2,23,3,0,0,1,1
4107,17,2,23,3,0,14,1,1
4108,13,2,23,3,0,0,1,1
4109,31,2,23,3,0,0,1,1
4110,66,2,23,3,0,0,1,1
4111,70,2,23,3,0,0,1,1
4112,47,2,23,3,0,0,1,1
4113,53,2,23,3,0,0,1,1
4114,14,2,23,3,0,14,1,1
4115,69,2,23,3,0,0,1,1
4116,30,2,23,3,0,0,1,1
4117,63,2,23,3,0,0,1,1
4118,12,2,23,3,0,0,1,1
4119,49,2,23,3,0,1578,1,1
4120,27,2,23,3,0,0,1,1
4121,71,2,23,3,0,0,1,1
4122,32,2,23,3,0,0,1,1
4123,65,2,23,3,0,0,1,1
4124,10,2,23,3,0,0,1,1
4125,51,2,23,3,0,0,1,1
4126,16,2,23,3,0,0,1,1
4127,45,2,23,3,0,1578,1,1
4128,34,2,23,3,0,0,1,1
4129,67,2,23,3,0,0,1,1
4130,888,0,50,1,0,0,0,1
4131,332,0,18,1,0,0,0,1
4132,381,0,21,1,0,0,0,1
4133,105,0,6,1,0,0,0,1
4134,98,0,5,1,0,4762,0,1
4135,922,0,51,1,0,112,0,1
4136,543,0,30,1,0,0,0,1
4137,238,0,13,1,0,0,0,1
4138,569,0,32,1,0,0,0,1
4139,471,0,26,1,0,0,0,1
4140,92,0,5,1,0,0,0,1
4141,1148,0,64,1,0,0,0,1
4142,1151,0,64,1,0,0,0,1
4143,640,0,36,1,0,0,0,1
4144,53,2,19,3,0,1578,1,1
4145,47,2,19,3,0,1578,1,1
4146,51,2,19,3,0,0,1,1
4147,65,2,19,3,0,0,1,1
4148,71,2,19,3,0,0,1,1
4149,34,2,19,3,0,0,1,1
4150,16,2,19,3,0,0,1,1
4151,10,2,19,3,0,14,1,1
4152,49,2,19,3,0,1578,1,1
4153,63,2,19,3,0,0,1,1
4154,69,2,19,3,0,0,1,1
4155,67,2,19,3,0,0,1,1
4156,27,2,19,3,0,0,1,1
4157,12,2,19,3,0,0,1,1
4158,14,2,19,3,0,0,1,1
4159,30,2,19,3,0,0,1,1
4160,45,2,19,3,0,1578,1,1
4161,32,2,19,3,0,0,1,1
4162,28,2,19,3,0,0,1,1
4163,13,2,19,3,0,0,1,1
4164,15,2,19,3,0,0,1,1
4165,64,2,19,3,0,0,1,1
4166,70,2,19,3,0,0,1,1
4167,68,2,19,3,0,0,1,1
4168,52,2,19,3,0,1578,1,1
4169,46,2,19,3,0,1578,1,1
4170,50,2,19,3,0,0,1,1
4171,29,2,19,3,0,0,1,1
4172,35,2,19,3,0,0,1,1
4173,31,2,19,3,0,0,1,1
4174,17,2,19,3,0,0,1,1
4175,11,2,19,3,0,14,1,1
4176,48,2,19,3,0,1578,1,1
4177,66,2,19,3,0,0,1,1
4178,9,2,19,3,0,0,1,1
4179,33,2,19,3,0,0,1,1
4180,940,0,52,1,0,0,0,1
4181,14,2,30,3,0,0,1,1
4182,49,2,30,3,0,0,1,1
4183,47,2,30,3,0,0,1,1
4184,69,2,30,3,0,0,1,1
4185,65,2,30,3,0,0,1,1
4186,32,2,30,3,0,1592,1,1
4187,16,2,30,3,0,28,1,1
4188,51,2,30,3,0,0,1,1
4189,10,2,30,3,0,0,1,1
4190,71,2,30,3,0,0,1,1
4191,63,2,30,3,0,0,1,1
4192,34,2,30,3,0,1592,1,1
4193,27,2,30,3,0,1592,1,1
4194,53,2,30,3,0,0,1,1
4195,12,2,30,3,0,28,1,1
4196,45,2,30,3,0,0,1,1
4197,67,2,30,3,0,0,1,1
4198,30,2,30,3,0,1592,1,1
4199,13,2,30,3,0,28,1,1
4200,17,2,30,3,0,0,1,1
4201,50,2,30,3,0,0,1,1
4202,66,2,30,3,0,0,1,1
4203,31,2,30,3,0,1592,1,1
4204,9,2,30,3,0,28,1,1
4205,46,2,30,3,0,0,1,1
4206,28,2,30,3,0,1592,1,1
4207,52,2,30,3,0,0,1,1
4208,64,2,30,3,0,0,1,1
4209,29,2,30,3,0,1592,1,1
4210,70,2,30,3,0,0,1,1
4211,11,2,30,3,0,0,1,1
4212,15,2,30,3,0,28,1,1
4213,48,2,30,3,0,0,1,1
4214,68,2,30,3,0,0,1,1
4215,33,2,30,3,0,1592,1,1
4216,35,2,30,3,0,0,1,1
4217,797,0,44,1,0,0,0,1
4218,350,0,19,1,0,0,0,1
4219,12,0,0,1,0,4762,0,1
4220,805,0,45,1,0,0,0,1
4221,437,0,24,1,0,112,0,1
4222,1250,0,70,1,0,0,0,1
4223,627,0,35,1,0,0,0,1
4224,740,0,41,1,0,112,0,1
4225,729,0,41,1,0,112,0,1
4226,1010,0,57,1,0,0,0,1
4227,1136,0,64,1,0,0,0,1
4228,43,0,2,1,0,0,0,1
4229,247,0,13,1,0,6312,0,1
4230,938,0,52,1,0,0,0,1
4231,882,0,49,1,0,112,0,1
4232,22,2,13,3,0,0,1,1
4233,26,2,13,3,0,0,1,1
4234,20,2,13,3,0,0,1,1
4235,42,2,13,3,0,1578,1,1
4236,38,2,13,3,0,0,1,1
4237,44,2,13,3,0,0,1,1
4238,60,2,13,3,0,0,1,1
4239,62,2,13,3,0,0,1,1
4240,56,2,13,3,0,0,1,1
4241,6,2,13,3,0,0,1,1
4242,4,2,13,3,0,0,1,1
4243,19,2,13,3,0,0,1,1
4244,24,2,13,3,0,0,1,1
4245,0,2,13,3,0,0,1,1
4246,58,2,13,3,0,0,1,1
4247,40,2,13,3,0,0,1,1
4248,2,2,13,3,0,0,1,1
4249,8,2,13,3,0,0,1,1
4250,25,2,13,3,0,0,1,1
4251,54,2,13,3,0,0,1,1
4252,57,2,13,3,0,0,1,1
4253,43,2,13,3,0,1578,1,1
4254,39,2,13,3,0,0,1,1
4255,36,2,13,3,0,0,1,1
4256,23,2,13,3,0,0,1,1
4257,37,2,13,3,0,1578,1,1
4258,21,2,13,3,0,0,1,1
4259,5,2,13,3,0,0,1,1
4260,3,2,13,3,0,0,1,1
4261,18,2,13,3,0,0,1,1
4262,59,2,13,3,0,0,1,1
4263,61,2,13,3,0,0,1,1
4264,55,2,13,3,0,0,1,1
4265,41,2,13,3,0,0,1,1
4266,1,2,13,3,0,0,1,1
4267,7,2,13,3,0,0,1,1
4268,265,0,14,1,0,3212,0,1
4269,159,0,9,1,0,0,0,1
4270,441,0,24,1,0,0,0,1
4271,877,0,49,1,0,112,0,1
4272,367,0,20,1,0,0,0,1
4273,1185,0,66,1,0,0,0,1
4274,586,0,33,1,0,1662,0,1
4275,705,0,39,1,0,112,0,1
4276,411,0,23,1,0,112,0,1
4277,241,0,13,1,0,0,0,1
4278,261,0,14,1,0,3212,0,1
4279,458,0,25,1,0,0,0,1
4280,1006,0,56,1,0,0,0,1
4281,1170,0,65,1,0,0,0,1
4282,1241,0,69,1,0,0,0,1
4283,881,0,49,1,0,112,0,1
4284,1014,0,57,1,0,0,0,1
4285,564,0,31,1,0,1662,0,1
4286,45,0,2,1,0,0,0,1
4287,495,0,27,1,0,0,0,1
4288,1236,0,69,1,0,0,0,1
4289,86,0,5,1,0,0,1,1
4290,87,0,5,1,0,0,1,1
4291,88,0,5,1,0,0,1,1
4292,89,0,5,1,0,0,1,1
4293,90,0,5,1,0,0,1,1
4294,91,0,5,1,0,0,1,1
4295,92,0,5,1,0,0,1,1
4296,93,0,5,1,0,0,1,1
4297,94,0,5,1,0,0,1,1
4298,95,0,5,1,0,0,1,1
4299,96,0,5,1,0,1662,1,1
4300,97,0,5,1,0,0,1,1
4301,98,0,5,1,0,1662,1,1
4302,99,0,5,1,0,0,1,1
4303,100,0,5,1,0,0,1,1
4304,101,0,5,1,0,0,1,1
4305,102,0,5,1,0,0,1,1
4306,103,0,5,1,0,0,1,1
4307,5,1,0,2,0,1564,0,1
4308,5,1,1,2,0,0,0,1
4309,5,1,2,2,0,14,0,1
4310,5,1,3,2,0,28,0,1
4311,5,1,4,2,0,0,0,1
4312,5,1,5,2,0,0,0,1
4313,5,1,6,2,0,14,0,1
4314,5,1,7,2,0,1578,0,1
4315,5,1,8,2,0,14,0,1
4316,5,1,9,2,0,0,0,1
4317,5,1,10,2,0,0,0,1
4318,5,1,11,2,0,1564,0,1
4319,5,1,12,2,0,14,0,1
4320,5,1,13,2,0,1564,0,1
4321,5,1,14,2,0,1564,0,1
4322,5,1,15,2,0,14,0,1
4323,5,1,16,2,0,1578,0,1
4324,5,1,17,2,0,14,0,1
4325,514,0,29,1,0,0,1,1
4326,515,0,29,1,0,0,1,1
4327,516,0,29,1,0,0,1,1
4328,517,0,29,1,0,0,1,1
4329,518,0,29,1,0,0,1,1
4330,519,0,29,1,0,0,1,1
4331,520,0,29,1,0,0,1,1
4332,521,0,29,1,0,1662,1,1
4333,522,0,29,1,0,0,1,1
4334,523,0,29,1,0,0,1,1
4335,524,0,29,1,0,0,1,1
4336,525,0,29,1,0,0,1,1
4337,526,0,29,1,0,0,1,1
4338,527,0,29,1,0,0,1,1
4339,528,0,29,1,0,1662,1,1
4340,529,0,29,1,0,0,1,1
4341,530,0,29,1,0,1662,1,1
4342,531,0,29,1,0,1662,1,1
4343,29,1,18,2,0,1578,0,1
4344,29,1,19,2,0,0,0,1
4345,29,1,20,2,0,14,0,1
4346,29,1,21,2,0,14,0,1
4347,29,1,22,2,0,0,0,1
4348,29,1,23,2,0,0,0,1
4349,29,1,24,2,0,1606,0,1
4350,29,1,25,2,0,28,0,1
4351,29,1,26,2,0,42,0,1
4352,29,1,27,2,0,1578,0,1
4353,29,1,28,2,0,28,0,1
4354,29,1,29,2,0,28,0,1
4355,29,1,30,2,0,14,0,1
4356,29,1,31,2,0,0,0,1
4357,29,1,32,2,0,14,0,1
4358,29,1,33,2,0,1592,0,1
4359,29,1,34,2,0,0,0,1
4360,29,1,35,2,0,0,0,1
4361,364,0,20,1,0,0,0,1
4362,937,0,52,1,0,0,0,1
4363,40,0,2,1,0,3212,0,1
4364,575,0,32,1,0,0,0,1
4365,1000,0,56,1,0,0,0,1
4366,229,0,12,1,0,0,0,1
4367,991,0,56,1,0,0,0,1
4368,598,0,33,1,0,1662,0,1
4369,313,0,17,1,0,0,0,1
4370,1189,0,67,1,0,0,1,1
4371,1190,0,67,1,0,0,1,1
4372,1191,0,67,1,0,0,1,1
4373,1192,0,67,1,0,0,1,1
4374,1193,0,67,1,0,0,1,1
4375,1194,0,67,1,0,0,1,1
4376,1195,0,67,1,0,0,1,1
4377,1196,0,67,1,0,0,1,1
4378,1197,0,67,1,0,0,1,1
4379,1198,0,67,1,0,0,1,1
4380,1199,0,67,1,0,0,1,1
4381,1200,0,67,1,0,0,1,1
4382,1201,0,67,1,0,0,1,1
4383,1202,0,67,1,0,0,1,1
4384,1203,0,67,1,0,0,1,1
4385,1204,0,67,1,0,0,1,1
4386,1205,0,67,1,0,0,1,1
4387,1206,0,67,1,0,0,1,1
4388,67,1,55,2,0,0,0,1
4389,67,1,56,2,0,0,0,1
4390,67,1,57,2,0,0,0,1
4391,67,1,58,2,0,0,0,1
4392,67,1,59,2,0,0,0,1
4393,67,1,60,2,0,0,0,1
4394,67,1,61,2,0,0,0,1
4395,67,1,62,2,0,0,0,1
4396,67,1,54,2,0,0,0,1
4397,67,1,63,2,0,0,0,1
4398,67,1,64,2,0,0,0,1
4399,67,1,65,2,0,0,0,1
4400,67,1,66,2,0,0,0,1
4401,67,1,67,2,0,0,0,1
4402,67,1,68,2,0,0,0,1
4403,67,1,69,2,0,0,0,1
4404,67,1,70,2,0,0,0,1
4405,67,1,71,2,0,0,0,1
4406,584,0,32,1,0,0,0,1
4407,625,0,35,1,0,0,0,1
4408,953,0,53,1,0,112,0,1
4409,1230,0,69,1,0,0,0,1
4410,79,0,4,1,0,0,0,1
4411,71,1,67,2,0,0,1,1
4412,70,1,67,2,0,0,1,1
4413,69,1,67,2,0,0,1,1
4414,68,1,67,2,0,0,1,1
4415,67,1,67,2,0,0,1,1
4416,66,1,67,2,0,0,1,1
4417,65,1,67,2,0,0,1,1
4418,64,1,67,2,0,0,1,1
4419,63,1,67,2,0,0,1,1
4420,62,1,67,2,0,0,1,1
4421,61,1,67,2,0,0,1,1
4422,60,1,67,2,0,0,1,1
4423,59,1,67,2,0,0,1,1
4424,58,1,67,2,0,0,1,1
4425,57,1,67,2,0,0,1,1
4426,56,1,67,2,0,0,1,1
4427,55,1,67,2,0,0,1,1
4428,54,1,67,2,0,0,1,1
4429,67,2,30,3,0,0,0,1
4430,67,2,25,3,0,0,0,1
4431,67,2,20,3,0,0,0,1
4432,67,2,21,3,0,0,0,1
4433,67,2,22,3,0,0,0,1
4434,67,2,29,3,0,0,0,1
4435,67,2,24,3,0,0,0,1
4436,67,2,19,3,0,0,0,1
4437,67,2,32,3,0,0,0,1
4438,67,2,27,3,0,0,0,1
4439,67,2,34,3,0,0,0,1
4440,67,2,35,3,0,0,0,1
4441,67,2,18,3,0,0,0,1
4442,67,2,31,3,0,0,0,1
4443,67,2,26,3,0,0,0,1
4444,67,2,33,3,0,0,0,1
4445,67,2,28,3,0,0,0,1
4446,67,2,23,3,0,0,0,1
4447,35,1,33,2,0,0,1,1
4448,34,1,33,2,0,0,1,1
4449,33,1,33,2,0,0,1,1
4450,32,1,33,2,0,0,1,1
4451,31,1,33,2,0,1634,1,1
4452,30,1,33,2,0,0,1,1
4453,29,1,33,2,0,0,1,1
4454,28,1,33,2,0,0,1,1
4455,27,1,33,2,0,0,1,1
4456,26,1,33,2,0,0,1,1
4457,25,1,33,2,0,0,1,1
4458,24,1,33,2,0,0,1,1
4459,23,1,33,2,0,1634,1,1
4460,22,1,33,2,0,0,1,1
4461,21,1,33,2,0,0,1,1
4462,20,1,33,2,0,0,1,1
4463,19,1,33,2,0,0,1,1
4464,18,1,33,2,0,0,1,1
4465,33,2,27,3,0,0,0,1
4466,33,2,34,3,0,0,0,1
4467,33,2,35,3,0,14,0,1
4468,33,2,24,3,0,0,0,1
4469,33,2,31,3,0,0,0,1
4470,33,2,32,3,0,0,0,1
4471,33,2,21,3,0,0,0,1
4472,33,2,28,3,0,0,0,1
4473,33,2,29,3,0,1592,0,1
4474,33,2,18,3,0,0,0,1
4475,33,2,25,3,0,0,0,1
4476,33,2,26,3,0,14,0,1
4477,33,2,33,3,0,14,0,1
4478,33,2,22,3,0,0,0,1
4479,33,2,23,3,0,1592,0,1
4480,33,2,30,3,0,14,0,1
4481,33,2,19,3,0,14,0,1
4482,33,2,20,3,0,0,0,1
4483,972,0,54,1,0,0,0,1
4484,35,1,25,2,0,0,1,1
4485,34,1,25,2,0,1662,1,1
4486,33,1,25,2,0,0,1,1
4487,32,1,25,2,0,0,1,1
4488,31,1,25,2,0,1620,1,1
4489,30,1,25,2,0,0,1,1
4490,29,1,25,2,0,1634,1,1
4491,28,1,25,2,0,0,1,1
4492,27,1,25,2,0,1648,1,1
4493,26,1,25,2,0,0,1,1
4494,25,1,25,2,0,1620,1,1
4495,24,1,25,2,0,1620,1,1
4496,23,1,25,2,0,0,1,1
4497,22,1,25,2,0,0,1,1
4498,21,1,25,2,0,0,1,1
4499,20,1,25,2,0,0,1,1
4500,19,1,25,2,0,0,1,1
4501,18,1,25,2,0,1648,1,1
4502,25,2,5,3,0,14,0,1
4503,25,2,16,3,0,0,0,1
4504,25,2,15,3,0,14,0,1
4505,25,2,8,3,0,14,0,1
4506,25,2,1,3,0,14,0,1
4507,25,2,0,3,0,0,0,1
4508,25,2,17,3,0,28,0,1
4509,25,2,4,3,0,0,0,1
4510,25,2,9,3,0,0,0,1
4511,25,2,2,3,0,0,0,1
4512,25,2,7,3,0,0,0,1
4513,25,2,12,3,0,0,0,1
4514,25,2,11,3,0,1578,0,1
4515,25,2,10,3,0,0,0,1
4516,25,2,3,3,0,1578,0,1
4517,25,2,14,3,0,0,0,1
4518,25,2,13,3,0,0,0,1
4519,25,2,6,3,0,14,0,1
4520,531,0,29,1,0,1662,0,1
4521,496,0,28,1,0,0,0,1
4522,394,0,22,1,0,0,0,1
4523,87,0,5,1,0,0,0,1
4524,175,0,9,1,0,0,0,1
4525,71,1,55,2,0,0,1,1
4526,70,1,55,2,0,0,1,1
4527,69,1,55,2,0,0,1,1
4528,68,1,55,2,0,0,1,1
4529,67,1,55,2,0,0,1,1
4530,66,1,55,2,0,0,1,1
4531,65,1,55,2,0,0,1,1
4532,64,1,55,2,0,0,1,1
4533,63,1,55,2,0,0,1,1
4534,62,1,55,2,0,0,1,1
4535,61,1,55,2,0,0,1,1
4536,60,1,55,2,0,0,1,1
4537,59,1,55,2,0,0,1,1
4538,58,1,55,2,0,0,1,1
4539,57,1,55,2,0,0,1,1
4540,56,1,55,2,0,0,1,1
4541,55,1,55,2,0,0,1,1
4542,54,1,55,2,0,0,1,1
4543,55,2,0,3,0,0,0,1
4544,55,2,7,3,0,0,0,1
4545,55,2,8,3,0,0,0,1
4546,55,2,15,3,0,0,0,1
4547,55,2,4,3,0,0,0,1
4548,55,2,5,3,0,0,0,1
4549,55,2,12,3,0,0,0,1
4550,55,2,1,3,0,0,0,1
4551,55,2,2,3,0,0,0,1
4552,55,2,3,3,0,0,0,1
4553,55,2,16,3,0,0,0,1
4554,55,2,11,3,0,0,0,1
4555,55,2,6,3,0,0,0,1
4556,55,2,13,3,0,0,0,1
4557,55,2,14,3,0,0,0,1
4558,55,2,9,3,0,0,0,1
4559,55,2,10,3,0,0,0,1
4560,55,2,17,3,0,0,0,1
4561,421,0,23,1,0,112,0,1
4562,306,0,17,1,0,0,0,1
4563,35,1,26,2,0,0,1,1
4564,34,1,26,2,0,0,1,1
4565,33,1,26,2,0,1634,1,1
4566,32,1,26,2,0,0,1,1
4567,31,1,26,2,0,1620,1,1
4568,30,1,26,2,0,0,1,1
4569,29,1,26,2,0,0,1,1
4570,28,1,26,2,0,0,1,1
4571,27,1,26,2,0,1662,1,1
4572,26,1,26,2,0,0,1,1
4573,25,1,26,2,0,1662,1,1
4574,24,1,26,2,0,0,1,1
4575,23,1,26,2,0,0,1,1
4576,22,1,26,2,0,0,1,1
4577,21,1,26,2,0,0,1,1
4578,20,1,26,2,0,0,1,1
4579,19,1,26,2,0,0,1,1
4580,18,1,26,2,0,1648,1,1
4581,26,2,11,3,0,1578,0,1
4582,26,2,10,3,0,0,0,1
4583,26,2,9,3,0,0,0,1
4584,26,2,8,3,0,14,0,1
4585,26,2,7,3,0,0,0,1
4586,26,2,6,3,0,0,0,1
4587,26,2,5,3,0,14,0,1
4588,26,2,4,3,0,0,0,1
4589,26,2,3,3,0,1578,0,1
4590,26,2,2,3,0,0,0,1
4591,26,2,1,3,0,14,0,1
4592,26,2,0,3,0,0,0,1
4593,26,2,17,3,0,28,0,1
4594,26,2,16,3,0,0,0,1
4595,26,2,15,3,0,0,0,1
4596,26,2,14,3,0,0,0,1
4597,26,2,13,3,0,1578,0,1
4598,26,2,12,3,0,0,0,1
4599,71,1,54,2,0,0,1,1
4600,70,1,54,2,0,0,1,1
4601,69,1,54,2,0,0,1,1
4602,68,1,54,2,0,0,1,1
4603,67,1,54,2,0,0,1,1
4604,66,1,54,2,0,0,1,1
4605,65,1,54,2,0,0,1,1
4606,64,1,54,2,0,0,1,1
4607,63,1,54,2,0,0,1,1
4608,62,1,54,2,0,0,1,1
4609,61,1,54,2,0,0,1,1
4610,60,1,54,2,0,0,1,1
4611,59,1,54,2,0,0,1,1
4612,58,1,54,2,0,0,1,1
4613,57,1,54,2,0,0,1,1
4614,56,1,54,2,0,0,1,1
4615,55,1,54,2,0,0,1,1
4616,54,1,54,2,0,0,1,1
4617,54,2,14,3,0,0,0,1
4618,54,2,13,3,0,0,0,1
4619,54,2,6,3,0,0,0,1
